Q24774239	Q417841
Q69084074	Q186408
Q42897030	Q106179098
Q30041012	Q41176
Q3595808	Q2385804
Q19381219	Q12323
Q69122781	Q573
Q8341944	Q91312
Q98223271	Q811165
Q122220893	Q4989906
Q88888013	Q95074
Q25450390	Q3918
Q57083160	Q125626476
Q99289242	Q24398318
Q29561487	Q2862826
Q1052602	Q55488
Q5371364	Q728937
Q61035843	Q838948
Q21450531	Q121493679
Q1151360	Q115156392
Q4135205	Q79913
Q59286767	Q188040
Q115753830	Q16889133
Q79300917	Q27686
Q12178038	Q486972
Q69300333	Q186408
Q69222293	Q205892
Q84048852	Q215627
Q18554857	Q12136
Q69081779	Q205892
Q11277898	Q477544
Q1956014	Q22687
Q5567073	Q15079786
Q27104319	Q11173
Q105212705	Q11173
Q121362489	Q811534
Q67131306	Q123964505
Q105221325	Q11173
Q51160011	Q83267
Q720946	Q482994
Q65922780	Q1656682
Q22299706	Q2996394
Q113592855	Q11410
Q37451216	Q11173
Q109000603	Q23413
Q706721	Q46169
Q91919853	Q4502142
Q122190604	Q121492952
Q109291875	Q55809450
Q69108003	Q186408
Q60237818	Q318
Q123424947	Q3914
Q3589522	Q1785271
Q123469766	Q56061
Q2396653	Q24229398
Q22261698	Q838948
Q29574615	Q3947
Q22484436	Q271669
Q60848355	Q13406554
Q106488176	Q102307360
Q98350814	Q358
Q83054750	Q11173
Q1753521	Q15640053
Q6680249	Q83405
Q1365495	Q3957
Q4323765	Q22674925
Q104711090	Q92707903
Q2860843	Q1626455
Q1632299	Q12973014
Q26666158	Q989946
Q18610337	Q16521
Q12511122	Q2385804
Q109450264	Q38720
Q5016497	Q334911
Q107601806	Q55568967
Q59659860	Q207123
Q7066079	Q3314483
Q3206992	Q22575704
Q123285902	Q131647
Q7935384	Q16725895
Q126373794	Q219423
Q108942102	Q4167836
Q580689	Q28797
Q100348887	Q220659
Q105004262	Q11173
Q117101478	Q665487
Q69191143	Q186408
Q104416226	Q189118
Q76336050	Q473972
Q64768074	Q101352
Q894466	Q12973014
Q107530246	Q95074
Q6398631	Q486972
Q5864126	Q82794
Q105485487	Q559618
Q96331840	Q7777570
Q22675137	Q41176
Q22282846	Q2996394
Q112873191	Q618123
Q106295910	Q15057021
Q47461830	Q190438
Q4800853	Q11451
Q21802709	Q30198
Q3635503	Q149621
Q111704783	Q732577
Q105324808	Q11173
Q110747195	Q483453
Q115748287	Q63981612
Q1025585	Q131186
Q22985189	Q1128397
Q15830748	Q1390618
Q98331166	Q4989906
Q18845929	Q1621273
Q98506309	Q210112
Q7356467	Q486972
Q6063141	Q16149276
Q7862898	Q167172
Q56649511	Q7315155
Q7596780	Q1076579
Q15106458	Q41176
Q69200760	Q205892
Q117922041	Q2945282
Q124156067	Q19610511
Q50931557	Q34770
Q65117996	Q83267
Q117036663	Q11446
Q55482135	Q431289
Q3942382	Q847017
Q3336118	Q38058796
Q54749884	Q11424
Q69301377	Q186408
Q17567696	Q41176
Q69263327	Q573
Q7229407	Q2882257
Q103900122	Q852190
Q231317	Q41710
Q75151816	Q1880737
Q20585184	Q1279564
Q1200775	Q35395
Q17388967	Q41176
Q17501817	Q11436
Q117291371	Q186408
Q22282029	Q2996394
Q82033331	Q4167836
Q14906904	Q41176
Q117822021	Q3305213
Q29206900	Q839954
Q108876786	Q11173
Q100390195	Q4573805
Q61070261	Q43229
Q69329630	Q186408
Q60740382	Q15253558
Q4591	Q8142
Q55740687	Q192611
Q2708318	Q45971958
Q24722106	Q8054
Q25388255	Q7927899
Q3949908	Q16970
Q116441035	Q11086567
Q105145265	Q11173
Q29377709	Q860861
Q116276711	Q111324670
Q5597610	Q39715
Q64754163	Q43229
Q39713764	Q16970
Q112658110	Q15280243
Q99594823	Q13442814
Q22394468	Q355304
Q30129168	Q17438413
Q69074941	Q205892
Q110748159	Q860861
Q106742827	Q686822
Q82513	Q62079009
Q94250002	Q1076579
Q838630	Q2312410
Q107322028	Q41176
Q123997324	Q99018632
Q109295714	Q55809450
Q16525381	Q188451
Q98741459	Q40843
Q3304708	Q41176
Q349487	Q327333
Q34834	Q34770
Q27926607	Q44377
Q6480966	Q95074
Q1661166	Q15284
Q31779537	Q3914
Q69206765	Q573
Q66736050	Q52371
Q11764868	Q68
Q60556529	Q4976993
Q10757361	Q188451
Q5749497	Q847017
Q69077832	Q186408
Q114835554	Q1980247
Q77385644	Q11173
Q4743424	Q1785733
Q106010764	Q11173
Q6296418	Q82955
Q105126445	Q11173
Q69306134	Q186408
Q114814589	Q101965
Q97119137	Q853614
Q27151362	Q11173
Q11358714	Q655311
Q97611620	Q3922583
Q328545	Q208500
Q69141002	Q573
Q105347514	Q11173
Q28054391	Q355304
Q93292564	Q14659
Q21859003	Q355304
Q126210710	Q860861
Q82877948	Q11173
Q13235	Q34770
Q104709242	Q49848
Q105347425	Q11173
Q3714982	Q95074
Q1582738	Q373045
Q1635568	Q3231690
Q69305583	Q186408
Q23613004	Q125191
Q98750057	Q1662011
Q110017	Q515
Q7311821	Q1574963
Q971416	Q2761147
Q98222368	Q210272
Q122720534	Q4167836
Q101416362	Q15324
Q124033757	Q166118
Q2235442	Q82794
Q107492353	Q2385804
Q106569681	Q63248569
Q124628031	Q41176
Q21830806	Q56248902
Q3150018	Q4976993
Q69307059	Q186408
Q31114518	Q744099
Q7371288	Q783794
Q69038281	Q47018901
Q25754	Q853614
Q74410657	Q79529
Q56861009	Q2996394
Q4582019	Q16970
Q19962284	Q41176
Q58331648	Q358
Q29651909	Q655686
Q69235666	Q186408
Q210077	Q24398318
Q1578296	Q13406554
Q2721772	Q95074
Q104393363	Q6501447
Q69216564	Q573
Q57617619	Q11173
Q89803142	Q10521078
Q72408102	Q11183017
Q24744936	Q8054
Q5276	Q7930989
Q69308031	Q186408
Q15111692	Q57660343
Q123114877	Q1007870
Q61492505	Q3914
Q108204283	Q7777570
Q30258414	Q4830453
Q21881509	Q8502
Q2895856	Q2761147
Q8028	Q2239243
Q69272877	Q186408
Q110765833	Q4886
Q4133575	Q82794
Q17023458	Q12280
Q838632	Q13406554
Q69249894	Q205892
Q21677150	Q7397
Q90310490	Q1457747
Q111666207	Q29048322
Q61601745	Q3914
Q648428	Q486972
Q3949458	Q20460
Q110748708	Q4989906
Q126105185	Q3914
Q5583662	Q1914636
Q104972119	Q11004
Q123374859	Q24398318
Q55192936	Q5633421
Q19656546	Q14897293
Q1415842	Q12136
Q908242	Q40056
Q117214267	Q515
Q6382441	Q82794
Q7414391	Q3364870
Q35814313	Q1075
Q21761097	Q2996394
Q29507348	Q49844
Q123195308	Q10590726
Q63258721	Q3558349
Q63444483	Q500834
Q111140851	Q189210
Q56009873	Q11173
Q105031069	Q11173
Q6444441	Q1030329
Q69207086	Q186408
Q102417333	Q1076486
Q3744144	Q41582469
Q69209586	Q573
Q87768608	Q5398426
Q7283982	Q151885
Q112782763	Q4897819
Q3211418	Q4022
Q12617934	Q34442
Q116889894	Q783794
Q18925573	Q3559
Q105417290	Q3914
Q1860776	Q15284
Q123172311	Q20437094
Q517073	Q109067935
Q5096377	Q188040
Q1179189	Q107467117
Q2196525	Q38720
Q22346329	Q3812392
Q98276272	Q210272
Q126323730	Q189533
Q69314353	Q186408
Q105188810	Q11173
Q124710139	Q16391167
Q14033459	Q532
Q501244	Q486972
Q11045537	Q378427
Q4682569	Q1530022
Q104858019	Q28842264
Q18652402	Q3929782
Q48837373	Q876852
Q83780979	Q523
Q2543458	Q39614
Q98222787	Q56296786
Q113032722	Q289612
Q11420355	Q38723
Q116767093	Q4801521
Q100330175	Q220659
Q5380609	Q41298
Q69282421	Q573
Q209173	Q11173
Q6069457	Q3918
Q18556463	Q12136
Q21585670	Q8513
Q105202443	Q11173
Q1553864	Q3249551
Q4591673	Q53642685
Q784003	Q16510064
Q3853400	Q7946
Q4509258	Q13406554
Q110969960	Q110969408
Q55391898	Q3329412
Q69287344	Q205892
Q5250856	Q11639
Q105192487	Q11173
Q118907818	Q523
Q101171210	Q63565252
Q4172424	Q10354598
Q100351200	Q15720793
Q107134371	Q2319498
Q120970422	Q2267705
Q48799056	Q5127848
Q11822109	Q43229
Q105197319	Q11173
Q122901552	Q23017336
Q19886201	Q57660343
Q104252745	Q11173
Q3019692	Q82794
Q18526194	Q4175034
Q6548306	Q571
Q96101330	Q12280
Q107994189	Q95074
Q105298580	Q11173
Q1184488	Q571
Q11748553	Q55818
Q42708726	Q41176
Q114357809	Q24398318
Q1067063	Q3299260
Q77571519	Q11173
Q97185811	Q7397
Q1056017	Q178885
Q78372517	Q82794
Q12688995	Q532
Q4676385	Q179630
Q83349802	Q121493679
Q1194366	Q219087
Q7230891	Q83620
Q114903687	Q3914
Q53007889	Q2996394
Q116388213	Q1068842
Q66139534	Q3914
Q809918	Q79913
Q1527609	Q3199915
Q116696101	Q3971388
Q24744873	Q8054
Q108864105	Q47461344
Q82310767	Q6423319
Q6182162	Q4260475
Q41331267	Q11755880
Q110882173	Q376799
Q22302703	Q2996394
Q849824	Q24577840
Q4663677	Q56061
Q110725052	Q294414
Q21705506	Q12876091
Q119205027	Q12719646
Q5035768	Q1864008
Q62730559	Q35127
Q24995287	Q163740
Q2946152	Q15720476
Q5506517	Q10354598
Q27136462	Q11173
Q22323479	Q14863658
Q122476969	Q56273712
Q4109075	Q11204
Q5656138	Q3918
Q59821948	Q484692
Q8113828	Q11266439
Q5152599	Q170584
Q101506895	Q79007
Q124172544	Q1145276
Q7752163	Q212198
Q5375152	Q34442
Q49591599	Q41176
Q66138387	Q3914
Q99397806	Q4164871
Q97462715	Q28564
Q125257363	Q11422
Q123410772	Q41176
Q16335907	Q12518
Q3590360	Q12973014
Q17779788	Q3914
Q114362110	Q2593744
Q7413036	Q28113351
Q6784982	Q923991
Q3540488	Q1656682
Q110037048	Q732577
Q272782	Q1147395
Q183862	Q188451
Q3115526	Q141488
Q5575494	Q19610511
Q105274611	Q11173
Q116754791	Q2186896
Q848490	Q4830453
Q28931232	Q28930084
Q5532468	Q748349
Q14916778	Q15688633
Q6391680	Q17376093
Q116272847	Q860861
Q1071076	Q167346
Q125764737	Q1320047
Q110664421	Q24050099
Q2793164	Q12973014
Q100329228	Q220659
Q109662168	Q7868
Q117102878	Q11446
Q60779830	Q11886611
Q114396328	Q6020321
Q123417890	Q194356
Q599114	Q702492
Q3025233	Q192611
Q1445391	Q33506
Q6075952	Q1279564
Q3599284	Q523
Q86877026	Q523
Q117292612	Q205892
Q877866	Q665487
Q452406	Q3918
Q105373549	Q11173
Q5370854	Q1740919
Q19684792	Q3266850
Q64822819	Q215380
Q20648579	Q53538476
Q97375431	Q860861
Q488152	Q33104279
Q77782875	Q49844
Q118200463	Q91122
Q125094386	Q13464614
Q69273945	Q186408
Q22295218	Q2996394
Q98290682	Q811165
Q116431501	Q131557
Q30716012	Q391414
Q105553067	Q815241
Q11057544	Q56061
Q57842859	Q193842
Q69040862	Q5151
Q5121857	Q3015654
Q117071048	Q11446
Q1508671	Q327333
Q110373228	Q1347298
Q22275479	Q2996394
Q1523599	Q3247049
Q109614342	Q95074
Q43136643	Q23413
Q123297752	Q83620
Q80090141	Q95074
Q12042784	Q1130645
Q111126009	Q13402009
Q98330419	Q2319498
Q40041199	Q101542346
Q4560833	Q13418847
Q250895	Q176799
Q964168	Q7366
Q1887088	Q13357858
Q125486446	Q34023
Q108283731	Q11997323
Q69238992	Q186408
Q104396588	Q11173
Q106043730	Q2143825
Q31058217	Q744099
Q722475	Q729
Q1078422	Q465299
Q11560027	Q132821
Q109655475	Q10853148
Q52801527	Q3914
Q3637790	Q7946
Q69311167	Q573
Q43070638	Q41176
Q3982292	Q24354
Q20817212	Q207123
Q1759235	Q15284
Q105344776	Q2659904
Q25813647	Q11266439
Q18482338	Q532
Q22282060	Q2996394
Q7487878	Q123964505
Q104639638	Q1465101
Q7112605	Q1531349
Q7100876	Q1246258
Q110099061	Q3099911
Q5557729	Q19610511
Q1975280	Q55488
Q119107389	Q24398318
Q2084115	Q2366457
Q98340245	Q811979
Q60856171	Q3917681
Q43016	Q21199
Q66791769	Q21073937
Q20522820	Q14659
Q119730135	Q420927
Q24785310	Q8054
Q12885741	Q515
Q4896466	Q133500
Q110167968	Q838948
Q55092822	Q12737077
Q119228856	Q11173
Q3681752	Q16510064
Q182059	Q515
Q48976869	Q131436
Q22328924	Q11173
Q83639647	Q4502142
Q125561292	Q1777515
Q24231301	Q532
Q7912707	Q10862449
Q18208315	Q19967801
Q11288687	Q507619
Q109796544	Q12737077
Q321489	Q79007
Q21648489	Q123964505
Q121339516	Q732577
Q3708049	Q665487
Q2292231	Q130003
Q8005830	Q3914
Q83642376	Q56351075
Q123270432	Q34442
Q1543634	Q223393
Q123651880	Q87167
Q7169425	Q473972
Q2931179	Q36507
Q17522635	Q34770
Q20333551	Q11266439
Q6773309	Q22698
Q7084093	Q22698
Q7260550	Q618123
Q64686951	Q11862829
Q4390212	Q179742
Q22833484	Q41176
Q56437593	Q82955
Q91401156	Q523
Q64089966	Q3914
Q685013	Q47461344
Q118741827	Q15632617
Q1455898	Q1166625
Q55418540	Q1137109
Q65271251	Q95074
Q2426831	Q2472587
Q1649205	Q15284
Q15670030	Q192611
Q102046575	Q33506
Q520630	Q1043197
Q1020079	Q486972
Q83548840	Q4886
Q105143895	Q174211
Q56646480	Q41176
Q69081423	Q573
Q98358619	Q811979
Q76817747	Q11173
Q4820479	Q532
Q117298819	Q205892
Q111889741	Q95074
Q2972775	Q17197366
Q27161380	Q11173
Q26614188	Q3947
Q111844340	Q860861
Q89081421	Q6243
Q7230918	Q4989906
Q105150596	Q11173
Q42877761	Q861911
Q116822167	Q1298668
Q125831375	Q202444
Q69315219	Q186408
Q3432764	Q19730508
Q69336655	Q205892
Q117745013	Q23790
Q55787121	Q12136
Q22396001	Q618123
Q85872785	Q8076
Q30754613	Q15141321
Q1086353	Q4502119
Q2122968	Q837379
Q871970	Q4438121
Q38251003	Q35509
Q18476080	Q486972
Q125414349	Q2334719
Q27629671	Q16510064
Q98271796	Q56296786
Q71428183	Q253326
Q96395853	Q708676
Q97189064	Q204776
Q29905212	Q235557
Q65216433	Q55713039
Q26458980	Q38239255
Q98268540	Q811165
Q91347382	Q16832380
Q140486	Q2485448
Q19840433	Q176799
Q415553	Q928830
Q10891838	Q1620908
Q125391072	Q494829
Q6932630	Q2221906
Q11125169	Q44539
Q69961612	Q28564
Q6883299	Q55488
Q19800065	Q1022867
Q1420228	Q1620908
Q63998261	Q7397
Q3364392	Q473972
Q69071974	Q573
Q2218190	Q4632675
Q55780087	Q47912
Q105224290	Q11173
Q3600900	Q13219666
Q2634182	Q7688
Q93623980	Q30314010
Q21504216	Q4164871
Q5284182	Q4438121
Q383255	Q123705
Q784609	Q10928429
Q83544149	Q756
Q69308117	Q205892
Q41781901	Q756
Q3415688	Q123964505
Q126105131	Q3914
Q106085693	Q27106436
Q9078346	Q7397
Q24723562	Q8054
Q69263865	Q186408
Q104598505	Q6501447
Q105544897	Q6954191
Q69553638	Q2750108
Q120493584	Q159334
Q63108715	Q1007870
Q4969730	Q43229
Q56676905	Q3966183
Q122214269	Q122073741
Q50355211	Q43229
Q69276640	Q186408
Q54376810	Q82794
Q101227231	Q15324
Q1317825	Q271669
Q26157270	Q15141195
Q30559703	Q191067
Q60170578	Q12280
Q96399533	Q1656682
Q86158110	Q355304
Q4968953	Q3914
Q16307164	Q11344
Q97104715	Q28564
Q69125918	Q205892
Q97628291	Q41176
Q105160057	Q11173
Q69297579	Q205892
Q19260866	Q11563
Q19841449	Q7946
Q3973521	Q11173
Q29622024	Q159719
Q118904692	Q18328126
Q100000120	Q3914
Q956716	Q82990
Q106947244	Q163740
Q105141506	Q11173
Q7681069	Q14745
Q96677966	Q5398426
Q21114686	Q2996394
Q7166413	Q3390477
Q69213635	Q186408
Q7166859	Q473972
Q69333944	Q186408
Q1130359	Q11460
Q48551562	Q1734138
Q69117142	Q205892
Q1001920	Q12135
Q105691102	Q41176
Q125301538	Q4502142
Q56421325	Q486972
Q97631045	Q12280
Q69283110	Q573
Q1742157	Q12280
Q69280976	Q186408
Q34435437	Q14204246
Q10800791	Q164950
Q98743256	Q4989906
Q123515039	Q1971849
Q75002866	Q523
Q62696358	Q571
Q50286545	Q205892
Q89122565	Q523
Q21564763	Q166118
Q5445404	Q249556
Q69224533	Q186408
Q17664907	Q839954
Q841561	Q55488
Q41333263	Q11755880
Q11869160	Q15310171
Q23641772	Q23039057
Q13653005	Q532
Q110633968	Q728937
Q111275533	Q16510064
Q672756	Q1209783
Q85860734	Q4167410
Q7755241	Q41176
Q106313104	Q1210334
Q581459	Q12047512
Q98496689	Q1264071
Q69273450	Q186408
Q55017632	Q174174
Q661603	Q532
Q70077687	Q7868
Q56025326	Q11173
Q28451018	Q4830453
Q105347577	Q11173
Q105172379	Q220659
Q12860988	Q7366
Q26505154	Q1362225
Q87333523	Q170321
Q2626291	Q12136
Q3400228	Q486972
Q98550469	Q591041
Q118905677	Q1144661
Q368172	Q282
Q27139803	Q11173
Q6320026	Q43501
Q22316670	Q2996394
Q98330628	Q56296786
Q5641537	Q22698
Q3841218	Q2608849
Q66814729	Q4989906
Q89814899	Q96251598
Q30694107	Q171558
Q30100928	Q41176
Q73870215	Q21073937
Q105495405	Q478798
Q22293631	Q2996394
Q50349713	Q3339235
Q23838569	Q928830
Q22283882	Q2996394
Q2862388	Q14659
Q105260977	Q11173
Q111215671	Q13357858
Q17836902	Q12280
Q12964198	Q48264
Q22318784	Q1914636
Q63964821	Q1067203
Q18685044	Q18761202
Q116714672	Q159719
Q90306574	Q838948
Q124799960	Q192935
Q5637148	Q1656682
Q38033011	Q41176
Q19248066	Q21199
Q742990	Q2465832
Q23653	Q12343431
Q1388470	Q786820
Q7605970	Q95074
Q2944210	Q1643932
Q57396798	Q186408
Q5379024	Q8047
Q96211598	Q95997873
Q112110393	Q95074
Q28428273	Q27020041
Q4789629	Q23442
Q34815410	Q22698
Q2874537	Q5151
Q60762696	Q13464614
Q109325908	Q18358548
Q109590601	Q4167836
Q4496118	Q32178211
Q111165510	Q327333
Q69426394	Q16510064
Q189567	Q25403900
Q104707899	Q60186
Q77511805	Q11173
Q117291686	Q205892
Q5105574	Q11774263
Q27925671	Q170321
Q2114066	Q2143354
Q13724966	Q986065
Q66615211	Q44559
Q51831977	Q294414
Q112144972	Q19967801
Q14706370	Q23442
Q113032391	Q33506
Q104890268	Q24398318
Q3997600	Q27997185
Q78607441	Q6999
Q19915889	Q12292478
Q12050097	Q473972
Q69130134	Q205892
Q105201051	Q11173
Q124361997	Q55488
Q3797063	Q11436
Q31787524	Q322563
Q85750537	Q17438413
Q85256555	Q523
Q96376413	Q4164871
Q5333166	Q131313
Q105283847	Q11173
Q120637852	Q2385804
Q50430355	Q2585617
Q117789739	Q44285546
Q106772341	Q4663385
Q960016	Q480319
Q19690956	Q123964505
Q69074831	Q186408
Q123379284	Q500834
Q51803	Q95074
Q98370363	Q358
Q64739085	Q486972
Q112617138	Q625994
Q69195668	Q573
Q85783161	Q95074
Q81826282	Q417841
Q7850271	Q55488
Q60322849	Q732577
Q17258124	Q1621273
Q5871871	Q6671777
Q110803477	Q10688145
Q5163979	Q192611
Q1094995	Q211503
Q16155129	Q17099416
Q11998796	Q41176
Q122213582	Q570369
Q30668361	Q176799
Q665602	Q1194951
Q116961926	Q3895768
Q3162153	Q186408
Q5263369	Q828803
Q123025760	Q11594379
Q111650288	Q7868
Q2563395	Q486972
Q3894792	Q378427
Q69144747	Q205892
Q4438071	Q349
Q2519385	Q728937
Q117110938	Q105999
Q59368028	Q10753560
Q960332	Q3257686
Q76360019	Q1190275
Q69063236	Q186408
Q107320048	Q63099748
Q48970139	Q3150005
Q102246257	Q8000914
Q24064848	Q55818
Q124658591	Q108325
Q69123080	Q186408
Q14017	Q318
Q3010861	Q9788
Q389986	Q16510064
Q107555144	Q875157
Q35682374	Q161851
Q1875419	Q123964505
Q1433443	Q201658
Q106206193	Q125191
Q57317023	Q20878491
Q69189999	Q186408
Q83738548	Q488
Q5974449	Q15087423
Q93671089	Q88708584
Q125740647	Q95074
Q106773427	Q13442814
Q16413250	Q2066754
Q115653668	Q16510064
Q21552195	Q33506
Q101415299	Q355304
Q41571388	Q620615
Q20816880	Q8066
Q5282640	Q9019674
Q63595997	Q2001305
Q20027641	Q1128397
Q59097650	Q82604
Q69214607	Q205892
Q7195912	Q188509
Q101096950	Q25379
Q104993080	Q11173
Q21109731	Q2996394
Q108941267	Q3914
Q28977552	Q44613
Q111608728	Q1626455
Q101824134	Q4260475
Q106208351	Q123691907
Q123144385	Q978
Q66169905	Q3914
Q21552121	Q33506
Q76063599	Q523
Q123997861	Q105819255
Q60247309	Q318
Q24278857	Q47311934
Q16950246	Q1214249
Q64213784	Q34439356
Q18845096	Q25276
Q52791643	Q159334
Q6820600	Q106114863
Q2566460	Q3957
Q49565468	Q473972
Q55787211	Q12136
Q96731958	Q5633421
Q106573126	Q95074
Q974642	Q15284
Q104991491	Q11173
Q18967748	Q12135
Q98776707	Q3895768
Q22537516	Q23397
Q3655952	Q11862829
Q99239607	Q11173
Q22138523	Q2288051
Q48802722	Q548662
Q69224012	Q186408
Q2190261	Q2085381
Q105117552	Q11173
Q9190289	Q3311537
Q788784	Q34442
Q105352082	Q11173
Q22677957	Q3914
Q111457454	Q13406554
Q111272197	Q8261
Q22317332	Q14860489
Q104883373	Q15416
Q31180356	Q1048835
Q105545605	Q43229
Q16840684	Q3914
Q115951244	Q3231690
Q3854199	Q106179098
Q5323464	Q34336
Q26656645	Q1777951
Q905169	Q895901
Q1391225	Q2385804
Q19256378	Q4287745
Q60758967	Q79497835
Q118322204	Q4164871
Q7621997	Q10438042
Q74785123	Q1410110
Q22291667	Q2996394
Q107434174	Q1631107
Q4923641	Q4830453
Q69263916	Q186408
Q105266228	Q174211
Q105337722	Q11173
Q7334752	Q43229
Q18351072	Q18457896
Q52271744	Q31749783
Q120321092	Q4167836
Q116925922	Q38112
Q20007500	Q19692233
Q98220030	Q2319498
Q113992053	Q728937
Q7012155	Q483110
Q3781453	Q523
Q57001756	Q66050442
Q117211765	Q8076
Q69321763	Q573
Q2868786	Q12136
Q16585177	Q3559
Q19243383	Q11563
Q69225415	Q186408
Q7275279	Q1248784
Q28006870	Q509028
Q110355599	Q3374808
Q98589428	Q1107656
Q79403894	Q737498
Q8041416	Q106179098
Q49112906	Q15324
Q105537082	Q43229
Q2973739	Q192611
Q69154680	Q205892
Q108066070	Q473972
Q69221918	Q205892
Q64564343	Q3914
Q24033088	Q32635
Q54854158	Q189082
Q92058871	Q828803
Q10927635	Q523
Q10914395	Q3469910
Q101808997	Q4164871
Q5098398	Q523
Q116579329	Q2221906
Q98276242	Q56296786
Q112997571	Q2996394
Q22304601	Q2996394
Q50813489	Q838948
Q1180367	Q5195043
Q53633494	Q40080
Q110863824	Q811177
Q1001585	Q1985797
Q20463750	Q486972
Q77517889	Q11173
Q120800474	Q28640
Q106211141	Q81727
Q116961435	Q115921244
Q752388	Q2095
Q53672707	Q123964505
Q5210915	Q641226
Q26424492	Q12280
Q6690	Q847017
Q17355379	Q5398426
Q24782490	Q417841
Q17509701	Q1788716
Q84557212	Q856234
Q11337791	Q41298
Q17506047	Q216916
Q145728	Q839954
Q4816049	Q207694
Q16899589	Q3914
Q28735472	Q123964505
Q522908	Q56019
Q105015568	Q11173
Q99298600	Q5341295
Q59844462	Q43229
Q19366088	Q16510064
Q125301413	Q838948
Q1949532	Q16560
Q63883774	Q27686
Q79999658	Q523
Q120682039	Q575759
Q7902414	Q5774403
Q109450962	Q3199915
Q22314793	Q2996394
Q22274656	Q2996394
Q69129059	Q186408
Q123269833	Q122987711
Q108475555	Q176799
Q114568310	Q95074
Q65679974	Q202444
Q2326530	Q15284
Q123167805	Q1631107
Q98303580	Q56296786
Q6417920	Q55488
Q82245	Q1387659
Q30835486	Q4485156
Q7871592	Q177597
Q110976218	Q27686
Q22321383	Q14860489
Q59148573	Q15627509
Q106030304	Q11173
Q96631166	Q740464
Q22327674	Q55568967
Q69795043	Q123964505
Q56667968	Q41176
Q345310	Q627335
Q7163085	Q3914
Q2743818	Q523
Q57033918	Q3895768
Q1780372	Q2267705
Q106206367	Q17379525
Q5471140	Q6852233
Q112632405	Q51404
Q26206248	Q732577
Q20596987	Q2330559
Q5971564	Q44167
Q53739389	Q132050
Q11615913	Q184485
Q69247435	Q205892
Q105960946	Q4830453
Q105122628	Q182060
Q30130438	Q176799
Q110276936	Q3947
Q124978217	Q294440
Q11745801	Q16970
Q106506751	Q95074
Q98280152	Q811165
Q41392401	Q25550691
Q27103970	Q174211
Q600230	Q4897819
Q21483742	Q47461344
Q882814	Q83405
Q98523889	Q6243
Q118188748	Q41176
Q1094573	Q56855534
Q76512069	Q11173
Q111731855	Q34486
Q120044170	Q748019
Q110315380	Q41176
Q55606264	Q123964505
Q78925980	Q523
Q110124169	Q5398426
Q5064825	Q123705
Q51155739	Q205892
Q63435989	Q16510064
Q117337407	Q1851368
Q87767481	Q30089777
Q120696212	Q3041498
Q109283708	Q33384
Q7085261	Q2175765
Q131339	Q941501
Q19000425	Q12136
Q111253933	Q4178140
Q112697481	Q3914
Q2400111	Q2135465
Q69240231	Q186408
Q2990117	Q249556
Q7495262	Q41176
Q4655055	Q9135
Q16506964	Q83620
Q117299815	Q205892
Q104661439	Q16970
Q205555	Q12047513
Q105131945	Q11173
Q6751257	Q19953632
Q24787338	Q8054
Q69239476	Q186408
Q21109407	Q2996394
Q5064122	Q192611
Q55273250	Q11639
Q22327132	Q420927
Q22275036	Q2281940
Q105209976	Q11173
Q3088890	Q27096213
Q55950184	Q190805
Q60224581	Q28564
Q108783395	Q2608849
Q82884998	Q11173
Q5356698	Q55488
Q104246480	Q61476
Q23649275	Q41176
Q223662	Q810225
Q69065330	Q573
Q85748766	Q12973014
Q23541788	Q16970
Q11935470	Q105044823
Q69190224	Q186408
Q116643353	Q189118
Q122934187	Q838948
Q116370242	Q18696213
Q100913396	Q185973
Q1028233	Q103632
Q1276289	Q152081
Q5725595	Q23413
Q87555481	Q29654788
Q98724766	Q1303167
Q12288	Q114747576
Q42958338	Q5003624
Q686977	Q55488
Q304613	Q123964505
Q7129478	Q184554
Q4842734	Q27096213
Q5138963	Q1144661
Q3591583	Q11799049
Q69173032	Q573
Q24694246	Q192611
Q746546	Q173387
Q4048140	Q7397
Q3698047	Q163740
Q99839432	Q95074
Q4374347	Q61788060
Q839485	Q95074
Q121818035	Q860861
Q110189819	Q253326
Q107517398	Q22325163
Q1802191	Q23413
Q69062869	Q205892
Q115619022	Q105044823
Q24781462	Q417841
Q119807704	Q106813818
Q1037884	Q171558
Q12302041	Q571
Q56761145	Q121998
Q120126387	Q729
Q47090641	Q33506
Q106575334	Q188913
Q512953	Q811979
Q37933759	Q16970
Q3247173	Q839954
Q644673	Q49773
Q923372	Q151885
Q102191419	Q95074
Q117662663	Q65948724
Q24725675	Q898273
Q16339022	Q1790144
Q31316616	Q7725634
Q62012368	Q12323
Q106039918	Q11173
Q409770	Q11364
Q1387274	Q847017
Q105083594	Q123964505
Q26156693	Q15141195
Q75250880	Q11436
Q105034033	Q11173
Q51103	Q515
Q120890674	Q2095
Q85681154	Q25377652
Q7126799	Q11032
Q105085687	Q16510064
Q21873738	Q618123
Q110611843	Q101352
Q50686856	Q8054
Q20860370	Q473972
Q17011418	Q79894
Q14712707	Q1190392
Q122167278	Q101352
Q104322439	Q43229
Q12131931	Q12136
Q11971516	Q188451
Q7989366	Q188509
Q56668225	Q839954
Q5580211	Q188509
Q105665006	Q21191270
Q122842093	Q111652985
Q28052459	Q4989906
Q18125974	Q17376093
Q62130780	Q41176
Q98170833	Q811165
Q17305523	Q28640
Q2316414	Q3863
